uid,domainID,siteID,namedLocation,locationID,startDate,endDate,ongoingEvent,estimatedOrActualDate,dateRemarks,eventID,samplingProtocolVersion,eventType,methodTypeChoice,name,scientificName,otherScientificName,fireSeverity,biomassRemoval,minQuantity,maxQuantity,quantityUnit,reporterType,remarks,recordedBy,dataQF,__site
9201c617-2c90-4253-8856-3655f2830225,D08,TALL,TALL,"TALL_053.basePlot.all, TALL_056.basePlot.all, TALL_058.basePlot.all, TALL_059.basePlot.all",2018-04-10,2018-04-10,N,actual,,TALL.20180410.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,unknown,,,,,primary,,jwhite@battelleecology.org,,TALL
c1bffe6a-5226-45be-a4a8-0ffc109cde03,D08,TALL,TALL,"TALL_021.basePlot.all, TALL_030.basePlot.all, TALL_042.basePlot.all, TALL_043.basePlot.all, TALL_044.basePlot.all, TALL_045.basePlot.all, TALL_046.basePlot.all, TALL_047.basePlot.all, TALL_048.basePlot.all, TALL_049.basePlot.all, TALL_050.basePlot.all, TALL_051.basePlot.all, TALL_052.basePlot.all, TALL_054.basePlot.all, TALL_055.basePlot.all, TALL_057.basePlot.all, TALL_060.basePlot.all, TALL_061.basePlot.all, TALL_063.phenology.phe, SOILPL100873, SOILPL100874, SOILPL100875, SOILPL108769, SOILPL108823, TOWER100876, HUT108662, AIRSHED",2018-04-19,2018-04-19,N,actual,,TALL.20180419.fire,NEON.DOC.003282vA,fire,fire-controlledBurn,,,,unknown,,,,,primary,,jwhite@battelleecology.org,,TALL
0df74b02-4193-4f8d-b3ef-784740cbb389,D08,TALL,TALL,TALL_039.mosquitoPoint.mos,2018-08-20,2018-09-03,N,,,TALL.20180820.plantReduction,NEON.DOC.003282vA,plantReduction,removal-thinning,,,,,U,,,,primary,,lnagel@battelleecology.org,,TALL
78d5513a-ee44-455e-ba32-4baca8e35bb9,D08,TALL,TALL,"TALL_004.basePlot.all, TALL_004.birdGrid.brd",2019-02-19,2019-02-19,N,actual,,TALL.20190219.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,unknown,,,,,primary,,lnagel@battelleecology.org,,TALL
5b59df0a-96e9-4d8f-ac5e-77322327ea4c,D08,TALL,TALL,"TALL_010.basePlot.all, TALL_023.basePlot.all, TALL_010.mammalGrid.mam, TALL_010.birdGrid.brd",2019-03-20,2019-03-20,N,actual,,TALL.20190320.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,unknown,,,,,secondary,,lnagel@battelleecology.org,,TALL
cfda7aea-8a1f-406d-b625-a255e708ecda,D08,TALL,TALL,"TALL_022.basePlot.all, TALL_025.basePlot.all, TALL_029.basePlot.all, TALL_025.birdGrid.brd, TALL_029.birdGrid.brd",2020-01-09,2020-01-09,N,actual,,TALL.20200109.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,medium,,,,,secondary,,0000-0002-8839-6825,,TALL
1463e696-d229-4577-9977-2cf3c8469265,D08,TALL,TALL,"TALL_003.basePlot.all, TALL_005.basePlot.all, TALL_009.basePlot.all, TALL_031.basePlot.all, TALL_003.tickPlot.tck, TALL_005.mammalGrid.mam, TALL_031.mammalGrid.mam, TALL_009.birdGrid.brd, TALL_035.mosquitoPoint.mos",2020-01-09,2020-01-09,N,actual,,TALL.20200109.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,medium,,,,,primary,,0000-0002-8839-6825,,TALL
e1913167-5f23-4685-a8ba-90b62e634844,D08,TALL,TALL,TALL_037.mosquitoPoint.mos,2020-01-09,2020-01-09,N,actual,,TALL.20200109.fire,NEON.DOC.003282vB,fire,fire-controlledBurn,,,,low,,,,,primary,,0000-0002-8839-6825,,TALL
ac191e06-99f4-48f6-a65c-3dcee7ad1445,D08,TALL,TALL,"TALL_042.basePlot.all, TALL_043.basePlot.all, TALL_044.basePlot.all, TALL_045.basePlot.all, TALL_046.basePlot.all, TALL_047.basePlot.all, TALL_048.basePlot.all, TALL_049.basePlot.all, TALL_050.basePlot.all, TALL_051.basePlot.all, TALL_052.basePlot.all, TALL_053.basePlot.all, TALL_054.basePlot.all, TALL_055.basePlot.all, TALL_056.basePlot.all, TALL_057.basePlot.all, TALL_058.basePlot.all, TALL_059.basePlot.all, TALL_060.basePlot.all, TALL_061.basePlot.all, TALL_063.phenology.phe, SOILPL100873, SOILPL100874, SOILPL100875, SOILPL108769, SOILPL108823, MEGAPT100998, TOWER100876, HUT108662, AIRSHED",2020-02-28,2020-02-29,N,,,TALL.20200228.fire,NEON.DOC.003282vC,fire,fire-controlledBurn,,,,medium,,,,,primary,,0000-0002-8839-6825,,TALL
6fd1c370-f5d0-4f8f-9d39-45836a22508d,D08,TALL,TALL,TALL_038.mosquitoPoint.mos,2020-03-09,2020-03-20,N,estimated,The latest start date is 2020-03-16.,TALL.20200309.plantReduction,NEON.DOC.003282vC,plantReduction,removal-clearCut,,Quercus spp.,,,100%,,,,primary,,0000-0002-8839-6825,,TALL
9c57009c-8fcd-4240-8aee-b58da733afe4,D08,TALL,TALL,"TALL_038.mosquitoPoint.mos, TALL_040.mosquitoPoint.mos",2020-03-06,2020-04-05,Y,,,TALL.20200306.plantReduction,NEON.DOC.003282vC,plantReduction,removal-clearCut,,Unknown plant,,,100%,,,,primary,Removal of mixed hardwoods and Pinus sp. Remaining individuals include a few large pines and small LIST2 trees.,0000-0002-8839-6825,,TALL
ff5ae628-8bc0-4283-b011-7e30bee64dbe,D08,TALL,TALL,"TALL_038.mosquitoPoint.mos, TALL_040.mosquitoPoint.mos",2020-04-05,2020-05-05,Y,actual,,TALL.20200306.plantReduction,NEON.DOC.003282vC,plantReduction,removal-clearCut,,Unknown plant,,,100%,,,,primary,Removal of mixed hardwoods and Pinus sp. Remaining individuals include a few large pines and small LIST2 trees.,0000-0002-8839-6825,,TALL
c1fc868f-37bd-49f8-91a0-716f1fdb667d,D08,TALL,TALL,"TALL_038.mosquitoPoint.mos, TALL_040.mosquitoPoint.mos",2020-05-05,2020-05-25,N,,,TALL.20200306.plantReduction,NEON.DOC.003282vC,plantReduction,removal-clearCut,,Unknown plant,,,100%,,,,primary,Removal of mixed hardwoods and Pinus sp. Remaining individuals include a few large pines and small LIST2 trees.,0000-0002-8839-6825,,TALL
9af04913-1e57-49d9-ab76-729ff648d405,D08,TALL,TALL,"TALL_018.basePlot.all, TALL_018.birdGrid.brd",2021-03-05,2021-03-06,N,actual,,TALL.20210305.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,unknown,,,,,secondary,,0000-0002-8839-6825,,TALL
73b8dec1-94ef-4d64-ada4-7d8bf9ceb89a,D08,TALL,TALL,"TALL_001.basePlot.all, TALL_004.basePlot.all, TALL_007.basePlot.all, TALL_016.basePlot.all, TALL_001.tickPlot.tck, TALL_016.tickPlot.tck, TALL_001.birdGrid.brd, TALL_004.birdGrid.brd, TALL_033.mosquitoPoint.mos",2021-03-07,2021-03-08,N,actual,,TALL.20210307.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,high,,,,,secondary,,0000-0002-8839-6825,,TALL
1179c643-3610-4807-bc2d-fd8fd0fdc53a,D08,TALL,TALL,"TALL_021.basePlot.all, TALL_030.basePlot.all, TALL_042.basePlot.all, TALL_043.basePlot.all, TALL_044.basePlot.all, TALL_045.basePlot.all, TALL_046.basePlot.all, TALL_047.basePlot.all, TALL_048.basePlot.all, TALL_049.basePlot.all, TALL_050.basePlot.all, TALL_051.basePlot.all, TALL_052.basePlot.all, TALL_053.basePlot.all, TALL_054.basePlot.all, TALL_055.basePlot.all, TALL_056.basePlot.all, TALL_057.basePlot.all, TALL_058.basePlot.all, TALL_059.basePlot.all, TALL_060.basePlot.all, TALL_061.basePlot.all, TALL_063.phenology.phe, TOWER100876, AIRSHED",2021-12-01,2021-12-02,N,actual,,TALL.20211201.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,unknown,,,,,secondary,,0000-0002-8839-6825,,TALL
ddfea909-2ec8-492d-aa5d-11c3f6abd8f9,D08,TALL,TALL,"TALL_003.basePlot.all, TALL_005.basePlot.all, TALL_006.basePlot.all, TALL_009.basePlot.all, TALL_012.basePlot.all, TALL_013.basePlot.all, TALL_017.basePlot.all, TALL_022.basePlot.all, TALL_025.basePlot.all, TALL_026.basePlot.all, TALL_027.basePlot.all, TALL_029.basePlot.all, TALL_031.basePlot.all, TALL_003.tickPlot.tck, TALL_006.tickPlot.tck, TALL_005.mammalGrid.mam, TALL_006.mammalGrid.mam, TALL_012.mammalGrid.mam, TALL_013.mammalGrid.mam, TALL_031.mammalGrid.mam, TALL_006.birdGrid.brd, TALL_009.birdGrid.brd, TALL_012.birdGrid.brd, TALL_013.birdGrid.brd, TALL_017.birdGrid.brd, TALL_027.birdGrid.brd, TALL_029.birdGrid.brd, TALL_035.mosquitoPoint.mos, TALL_036.mosquitoPoint.mos, TALL_037.mosquitoPoint.mos, TALL_039.mosquitoPoint.mos, TALL_041.mosquitoPoint.mos",2022-02-09,2022-02-10,N,actual,,TALL.20220209.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,secondary,Prescribed burn in Oakmulgee compartments 40 and 50-53. Lower elevation plots likely have a low-medium severity.,0000-0002-8839-6825,,TALL
8a4672b0-dc6c-4aa7-a37e-672a2803b419,D08,TALL,TALL,"TALL_002.basePlot.all, TALL_008.basePlot.all, TALL_015.basePlot.all, TALL_024.basePlot.all, TALL_032.basePlot.all, TALL_002.tickPlot.tck, TALL_008.tickPlot.tck, TALL_015.mammalGrid.mam, TALL_024.mammalGrid.mam, TALL_002.birdGrid.brd, TALL_015.birdGrid.brd, TALL_028.mosquitoPoint.mos, TALL_038.mosquitoPoint.mos, TALL_040.mosquitoPoint.mos",2023-02-20,2023-02-20,N,actual,,TALL.20230220.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,Prescribed burn in Oakmulgee compartments 30 and 42. No plots in compartment 30. Lower elevation plots likely have a low-medium severity.,0000-0003-3172-1559,,TALL
d40a60e8-8be5-43e5-8631-1661ba255b2e,D08,TALL,TALL,TALL_051.basePlot.all,2023-02-23,2023-02-23,N,estimated,First noticed on 2/23 during phenology; confirmed on 3/22 when in affected plot,TALL.20230223.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-construction-road-dirt,,,,,,2.0,75.0,m,primary,"New fire line or road mowed from current road, affecting the west side of the plot",0000-0003-3172-1559,,TALL
ee0d9d86-a623-4e0f-acac-d6c718e9fb6d,D08,TALL,TALL,"TALL_001.basePlot.all, TALL_004.basePlot.all, TALL_007.basePlot.all, TALL_016.basePlot.all, TALL_001.tickPlot.tck, TALL_016.tickPlot.tck, TALL_001.birdGrid.brd, TALL_004.birdGrid.brd, TALL_033.mosquitoPoint.mos",2023-03-13,2023-03-15,N,actual,,TALL.20230313.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,Prescribed burn in Oakmulgee compartments 23 and 24 No plots are in compartment 24. Lower elevation plots likely have a low-medium severity.,0000-0003-3172-1559,,TALL
a6c98c44-6ce2-4e59-9834-803d6e967073,D08,TALL,TALL,TALL_041.mosquitoPoint.mos,2023-03-14,2023-03-14,N,actual,,TALL.20230314.other,NEON.DOC.003282vD,other,other,,,,,,,,,primary,"Controlled burn in compartments 61 and 63 of TALL. No plots within these compartments, but heavy smoke blowing across the road into mosquito point.",0000-0003-3172-1559,,TALL
1d7011ad-8fb7-4b3d-ab0f-4245175e7841,D08,TALL,TALL,"TALL_010.basePlot.all, TALL_011.basePlot.all, TALL_020.basePlot.all, TALL_023.basePlot.all, TALL_064.basePlot.all, TALL_010.mammalGrid.mam, TALL_010.birdGrid.brd, TALL_011.birdGrid.brd, TALL_034.mosquitoPoint.mos",2023-03-29,2023-03-29,N,actual,,TALL.20230329.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,Possibility of heavy smoke at Q_028 during sampling,0000-0003-3172-1559,,TALL
5d9b65c7-777c-4cbb-af6d-fa84fdaaaa2a,D08,TALL,TALL,TALL_028.mosquitoPoint.mos,2023-06-06,2023-06-06,N,estimated,First noticed on 6/6/23 but unlikely to have happened that day,TALL.20230606.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-construction-road-dirt,,,,,,,,,primary,Change in area from densely covered in vegetation to open area may affect the amount or species of mosquitoes caught at this point for any future mosquito sampling bouts.,0000-0003-3172-1559,,TALL
d6ca00ef-8b1d-40a4-86b2-c7ec52545834,D08,TALL,TALL,TALL_063.phenology.phe,2024-01-25,2024-01-30,N,estimated,Damage witnessed on 1/30 but must have occurred before that date; estimated start date is the day following the last day staff were on the phenology loop before seeing the damage,TALL.20240125.wildlifeDisturbance,NEON.DOC.003282vD,wildlifeDisturbance,wildlifeDisturbance,,,Sus scrofa,,,,,,primary,"Heavy hog activity along the west side of the phenology loop between transect meter 55 and 80 resulting in damage or consumption of some phenology plants (COMA6, TEVI, DECI)",0000-0003-3172-1559,,TALL
01a68345-7cff-4474-9db4-a18ba37d0500,D08,TALL,TALL,"TALL_012.basePlot.all,TALL_012.mammalGrid.mam,TALL_012.birdGrid.brd,TALL_039.mosquitoPoint.mos,TALL_017.basePlot.all,TALL_017.birdGrid.brd, TALL_022.basePlot.all,TALL_031.basePlot.all,TALL_031.mammalGrid.mam,TALL_025.basePlot.all,TALL_025.birdGrid.brd,TALL_005.basePlot.all,TALL_005.mammalGrid.mam,TALL_009.basePlot.all,TALL_009.birdGrid.brd,TALL_035.mosquitoPoint.mos",2024-01-31,2024-01-31,N,actual,,TALL.20240131.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,"Fire severity may vary from plot to plot and some plots mentioned may have not even burned, but the fire crews have set fires to the compartments containing these plots; depending on the winds, vegetation, and overall wetness of the areas, fire severity at the selected plots may vary from none to medium. Smoke may persist for a few days but as no work in these plots is scheduled, it should not impact any data collected.",0000-0003-3172-1559,,TALL
bab28cc5-9635-4d2e-9ccd-72bcab4ec65f,D08,TALL,TALL,"SOILPL100873, SOILPL100874, SOILPL100875, SOILPL108769, SOILPL108823, TOWER100876, AIRSHED",2024-02-01,2024-02-01,N,actual,,TALL.20240201.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,noneOrNegligible,,,,,secondary,"Controlled burn in compartment across the road from the tower. No plots or sensors are expected to be impacted by fire, but sensors may be impacted by smoke",0000-0003-3172-1559,,TALL
ef8d62ea-5a1b-499c-aaa2-fc00c057f91c,D08,TALL,TALL,"TALL_021.basePlot.all, TALL_030.basePlot.all, TALL_042.basePlot.all, TALL_043.basePlot.all, TALL_044.basePlot.all, TALL_045.basePlot.all, TALL_046.basePlot.all, TALL_047.basePlot.all, TALL_048.basePlot.all, TALL_049.basePlot.all, TALL_050.basePlot.all, TALL_051.basePlot.all, TALL_052.basePlot.all, TALL_053.basePlot.all, TALL_054.basePlot.all, TALL_055.basePlot.all, TALL_056.basePlot.all, TALL_057.basePlot.all, TALL_058.basePlot.all, TALL_059.basePlot.all, TALL_060.basePlot.all, TALL_061.basePlot.all, TALL_063.phenology.phe, SOILPL100873, SOILPL100874, SOILPL100875, SOILPL108769, SOILPL108823, TOWER100876, HUT108662, CFGLOC108877, AIRSHED, CFGLOC108733, CFGLOC108734",2024-02-02,2024-02-02,N,actual,,TALL.20240202.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,primary,"Fire severity will vary between plots (upland plots likely to have burned hotter than lowland plots). Smoke may persist beyond date of burn . Compartments 32 and 44 were burned, and while no plots are present in comp. 44, smoke from those fires may affect data collected at the tower.",0000-0003-3172-1559,,TALL
be93fd89-4748-4a67-9d6a-15f1c628d585,D08,TALL,TALL,"TALL_018.basePlot.all,TALL_018.birdGrid.brd",2024-02-03,2024-02-03,N,actual,,TALL.20240203.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,"Fire severity throughout the compartment likely to vary from low to medium. During the burn, winds were expected to blow smoke in the direction of the tower and may have affected data collected from the tower during that period. Fires continue to smolder in this area after the burn, continuing to produce smoke.",0000-0003-3172-1559,,TALL
575d6189-4f65-4d11-ae03-03390b80a31b,D08,TALL,TALL,"TALL_029.basePlot.all,TALL_003.tickPlot.tck,TALL_003.basePlot.all,TALL_027.basePlot.all,TALL_027.birdGrid.brd,TALL_041.mosquitoPoint.mos,TALL_037.mosquitoPoint.mos",2024-02-15,2024-02-15,N,actual,Fires may continue to smolder in the area following the burn date,TALL.20240215.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,"Fire severity to be varying between low and medium in the given area. Additionally, mosquito traps were deployed at Q_035, Q_036, and Q_040 during the fire and samples may be affected by smoke in the area wafting from the burned area.",0000-0003-3172-1559,,TALL
52b379db-c499-411b-b45b-d880cc2a3ca8,D08,TALL,TALL,"SOILPL100873, SOILPL100874, SOILPL100875, SOILPL108769, SOILPL108823, TOWER100876, HUT108662, CFGLOC108877, AIRSHED",2024-03-18,2024-03-19,N,actual,,TALL.20240318.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,noneOrNegligible,,,,,secondary,"Fires are to the NW of the site; no actual burning occurred at these locations on these dates, but smoke from these fires were blown over toward the tower, causing a light haze and strong smoky smell potentially impacting sensor data.",0000-0003-3172-1559,,TALL
79ca1318-d949-49ab-b293-dcc5466b3cd7,D08,TALL,TALL,"TALL_006.birdGrid.brd,TALL_006.tickPlot.tck,TALL_006.basePlot.all,TALL_006.mammalGrid.mam,TALL_026.basePlot.all,TALL_013.mammalGrid.mam,TALL_013.birdGrid.brd,TALL_013.basePlot.all",2024-03-20,2024-03-20,N,actual,,TALL.20240320.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,primary,"Fire severity may vary from plot to plot and some plots mentioned may have not even burned, but the fire crews have set fires to the compartment containing these plots; depending on the winds, vegetation, and overall wetness of the areas, fire severity at the selected plots may vary from none to medium.",0000-0003-3172-1559,,TALL
c84907bd-a47b-42b8-a3ae-38fb155b8b40,D08,TALL,TALL,"TALL_063.phenology.phe, SOILPL100873, AIRSHED",2024-10-07,2024-10-07,N,actual,,TALL.20241007.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,primary,Outreach event held at the tower and tower airshed area for local forest ecology university students caused 20-25 people to trample area more than usual.,0000-0003-3172-1559,,TALL
871d1898-77ca-4d83-998b-8bc6b967aa85,D08,TALL,TALL,AIRSHED,2025-02-03,2025-02-03,N,actual,,TALL.20250203.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,noneOrNegligible,,,,,primary,Fires set in compartment 22 of Talladega Oakmulgee on 2/3/2025; no plots are impacted by the fire but smoke blowing SW may continue to impact sensor readings while fires continue to smolder,0000-0003-3172-1559,,TALL
541b42e2-f04d-49b7-b598-c11d3444e775,D08,TALL,TALL,AIRSHED,2025-02-25,2025-02-26,N,actual,,TALL.20250225.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,noneOrNegligible,,,,,primary,Fires started in compartment 34 on 2/25 and in 36 on 2/26; no plots were affected but winds blowing east may cause smoke to affect sensor readings.,0000-0003-3172-1559,,TALL
7be01e3e-e9cc-4b16-a44c-9718839a9ef7,D08,TALL,TALL,"TALL_018.basePlot.all,TALL_018.birdGrid.brd,AIRSHED",2026-01-15,2026-01-15,N,actual,,TALL.20260115.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,Fire severity estimated low-medium. Wind blowing smoke North toward tower airshed possibly affecting gas observations,0000-0002-7122-6408,,TALL
55814bc8-cbea-4b88-b014-2ad4f6d546fc,D08,TALL,TALL,"TALL_036.mosquitoPoint.mos, AIRSHED",2026-01-16,2026-01-16,N,actual,,TALL.20260116.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,Fire severity estimated low-medium. Wind blowing smoke East toward tower airshed possibly affecting gas observations,0000-0002-7122-6408,,TALL
d46e38d0-be1d-4576-a476-ed3a22a36bf3,D08,TALL,TALL,AIRSHED,2026-02-06,2026-02-06,N,actual,,TALL.20260206.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,noneOrNegligible,,,,,secondary,Wind blowing smoke from nearby burn South toward tower airshed possibly affecting gas observations,0000-0002-7122-6408,,TALL
4bb0bd89-dacc-462b-bb75-f81ae6da3272,D08,TALL,TALL,AIRSHED,2026-02-06,2026-02-06,N,actual,,TALL.20260206.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,noneOrNegligible,,,,,secondary,Wind blowing smoke from nearby burn East toward tower airshed possibly affecting gas observations,0000-0002-7122-6408,,TALL
dc666977-475a-4993-a2e7-4ebb3568b504,D08,TALL,TALL,"TALL_064.basePlot.all,TALL_020.basePlot.all,TALL_034.mosquitoPoint.mos,TALL_011.basePlot.all,TALL_011.birdGrid.brd,TALL_010.basePlot.all,TALL_010.mammalGrid.mam,TALL_010.birdGrid.brd,TALL_023.basePlot.all,AIRSHED",2026-02-07,2026-02-07,N,actual,,TALL.20260207.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,Fire severity estimated low-medium. Wind blowing smoke toward tower airshed possibly affecting gas observations,0000-0002-7122-6408,,TALL
e811be7c-ec2f-4f2f-b983-8e4653694cfd,D08,TALL,TALL,AIRSHED,2026-02-07,2026-02-07,N,actual,,TALL.20260207.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,noneOrNegligible,,,,,secondary,Wind blowing smoke from nearby burn South toward tower airshed possibly affecting gas observations,0000-0002-7122-6408,,TALL
889d1da8-d8d7-4a24-bb8c-b31d3582aed8,D08,TALL,TALL,"TALL_063.phenology.phe, TALL_065.phenology.phe, SOILPL100873, SOILPL100874, SOILPL100875, SOILPL108769, SOILPL108823, AIRSHED",2026-02-11,2026-02-12,N,actual,,TALL.20260211.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,primary,"Over 2 days, about 30 field techs and Forest Service workers doing burn prep work around Van Stan trees, the tower, hut, S1-S5, and Phenology areas. This amount of people would affect airshed observations and cause more trampling in those areas",0000-0002-7122-6408,,TALL
1d2d6ef0-dbc4-4af6-b88f-72d4ed298473,D08,TALL,TALL,AIRSHED,2026-02-12,2026-02-12,N,actual,,TALL.20260212.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,noneOrNegligible,,,,,secondary,Wind blowing smoke from nearby burn Southeast toward tower airshed possibly affecting gas observations,0000-0002-7122-6408,,TALL
e34217d7-0198-43f2-beaa-151532bb7cfd,D08,TALL,TALL,"TALL_030.basePlot.all,TALL_021.basePlot.all,TALL_015.basePlot.all,TALL_015.mammalGrid.mam,TALL_015.birdGrid.brd,TALL_008.basePlot.all,TALL_008.tickPlot.tck,TALL_002.basePlot.all,TALL_002.birdGrid.brd,TALL_002.tickPlot.tck,TALL_024.basePlot.all,TALL_024.mammalGrid.mam,TALL_038.mosquitoPoint.mos,TALL_040.mosquitoPoint.mos,TALL_032.basePlot.all,TALL_021.basePlot.all,TALL_030.basePlot.all,TALL_042.basePlot.all,TALL_043.basePlot.all,TALL_044.basePlot.all,TALL_045.basePlot.all,TALL_046.basePlot.all,TALL_047.basePlot.all,TALL_048.basePlot.all,TALL_049.basePlot.all,TALL_050.basePlot.all,TALL_051.basePlot.all,TALL_052.basePlot.all,TALL_053.basePlot.all,TALL_054.basePlot.all,TALL_055.basePlot.all,TALL_056.basePlot.all,TALL_057.basePlot.all,TALL_058.basePlot.all,TALL_059.basePlot.all,TALL_060.basePlot.all,TALL_061.basePlot.all,TALL_064.basePlot.all,TALL_063.phenology.phe,TALL_065.phenology.phe,SOILPL100873,SOILPL100874,SOILPL100875,SOILPL108769,SOILPL108823,MEGAPT100998,TOWER100876,HUT108662,AIRSHED,CFGLOC108733",2026-02-13,2026-02-13,N,actual,,TALL.20260213.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,medium,,,,,primary,Fire severity estimated medium. Litter trap legs partially melted due to heat of fire in plots. Burning in tower area affecting gas observations.,0000-0002-7122-6408,,TALL
5ae4b5e4-ef9c-4d42-b477-1f8979e950de,D08,TALL,TALL,"TOWER100876, HUT108662, AIRSHED, CFGLOC108733, CFGLOC108734",2026-02-19,2026-02-19,N,actual,,TALL.20260219.other,NEON.DOC.003282vD,other,other,,,,,,,,,primary,2 pine trees to be cut down for posing significant infrastructure damage risks by rubbing against guywires that hold the tower up. An arborist came and cut down the trees on 2/19.,0000-0002-7122-6408,,TALL
0f95d9f7-a1a2-4718-abf1-4d0cc6db4625,D08,TALL,TALL,"TALL_001.basePlot.all,TALL_001.birdGrid.brd,TALL_001.tickPlot.tck,TALL_007.basePlot.all,TALL_016.basePlot.all,TALL_016.tickPlot.tck,TALL_033.mosquitoPoint.mos,TALL_004.birdGrid.brd,TALL_004.basePlot.all",2026-02-24,2026-02-24,N,actual,,TALL.20260224.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,Fire severity estimated low-medium. Wind pushing smoke Northeast away from tower area,0000-0002-7122-6408,,TALL
8c480942-6459-46a5-90cc-bc28f8a5f074,D08,TALL,TALL,"TALL_012.basePlot.all,TALL_012.mammalGrid.mam,TALL_012.birdGrid.brd,TALL_039.mosquitoPoint.mos,TALL_017.basePlot.all,TALL_017.birdGrid.brd,AIRSHED",2026-02-25,2026-02-25,N,actual,,TALL.20260225.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,Fire severity estimated low-medium. Wind blowing smoke Northeast toward tower airshed possibly affecting gas observations,0000-0002-7122-6408,,TALL
d76c767e-1c8d-44f5-a358-d5fd08d0d506,D08,TALL,TALL,AIRSHED,2026-03-02,2026-03-02,N,actual,,TALL.20260302.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,primary,"Fires to the E of the site very near the tower. Due to the proximity, this would affect the gas observations from the tower",0000-0002-7122-6408,,TALL
f96a8529-284a-4e23-8443-8b321a62556f,D08,TALL,TALL,"TALL_022.basePlot.all,TALL_031.basePlot.all,TALL_031.mammalGrid.mam,TALL_025.basePlot.all,TALL_025.birdGrid.brd,TALL_005.basePlot.all,TALL_005.mammalGrid.mam,TALL_009.basePlot.all,TALL_009.birdGrid.brd,TALL_035.mosquitoPoint.mos,AIRSHED",2026-03-03,2026-03-03,N,actual,,TALL.20260303.fire,NEON.DOC.003282vD,fire,fire-controlledBurn,,,,low,,,,,secondary,Fire severity estimated low-medium. Wind blowing smoke Northeast toward tower airshed possibly affecting gas observations,0000-0002-7122-6408,,TALL
472e5346-e17c-47a2-8d46-a790fde69d8e,D08,TALL,TALL,"TOWER100876, HUT108662, AIRSHED",2026-04-08,2026-04-08,N,actual,,TALL.20260408.humanDisturbance,NEON.DOC.003282vD,humanDisturbance,humanDisturbance-other,,,,,,,,,primary,Outreach event with 9 visitors and 3 technicians on and around the tower; presence may have impacted sensor readings,0000-0003-3172-1559,,TALL
2a34be0f-2cb1-4938-8aed-105b6e8b2370,D17,TEAK,TEAK,TEAK,2017-05-01,2017-05-31,Y,actual,,TEAK.20170501.grazing,NEON.DOC.003282vD,grazing,grazing,,,Bos taurus,,,1.0,25.0,count,secondary,Low intensity grazing occurs yearlong within the National Forest surrounding TEAK. Quantity of cows are unknown but periodically cows or evidence of cows are spotted within the site.,,,TEAK
